price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,was_renovated,city_Auburn,city_Beaux Arts Village,city_Bellevue,city_Black Diamond,city_Bothell,city_Burien,city_Carnation,city_Clyde Hill,city_Covington,city_Des Moines,city_Duvall,city_Enumclaw,city_Fall City,city_Federal Way,city_Inglewood-Finn Hill,city_Issaquah,city_Kenmore,city_Kent,city_Kirkland,city_Lake Forest Park,city_Maple Valley,city_Medina,city_Mercer Island,city_Milton,city_Newcastle,city_Normandy Park,city_North Bend,city_Pacific,city_Preston,city_Ravensdale,city_Redmond,city_Renton,city_Sammamish,city_SeaTac,city_Seattle,city_Shoreline,city_Skykomish,city_Snoqualmie,city_Snoqualmie Pass,city_Tukwila,city_Vashon,city_Woodinville,city_Yarrow Point,total_sqft,sqft_ratio,bed_bath_ratio,property_age,rooms_total
615000.0,2.0,1.75,2040,28593,1.5,1,3,4,2040,0,1919,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30633,0.0713436385255648,0.7272727272727273,96,3.75
630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,1911,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7770,0.29495084152641227,1.3333333333333333,104,6.0
1264000.0,4.0,3.75,3490,9170,2.0,0,0,3,3490,0,2012,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12660,0.3805473776033148,0.8421052631578947,3,7.75
301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,2005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2163,0.6221889055472264,0.8,10,3.5
369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,2009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1875,1.09375,0.5714285714285714,6,4.5
635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,2010,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3003,1.094839609483961,0.8571428571428571,5,5.5
1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,2014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8457,0.6303006939090208,0.9411764705882353,1,7.25
383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,2010,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8383,0.34704370179948585,1.1428571428571428,5,6.5
1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,2008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14280,0.29815471320789017,0.8421052631578947,7,7.75
455000.0,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,2001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11045,0.4371584699453552,1.1428571428571428,14,6.5
819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,2013,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10269,0.44241573033707865,1.3333333333333333,2,7.75
625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,2009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3656,0.9799675148890092,0.6666666666666666,6,6.5
651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,1993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9880,0.3836997619381039,1.1428571428571428,22,6.5
480000.0,5.0,4.75,3830,35000,1.0,0,0,3,2130,1700,1976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38830,0.10942544498728608,0.8695652173913043,39,9.75
757000.0,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,2007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8473,0.6037093111279334,0.7058823529411765,8,6.25
460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1390,960,1977,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12800,0.22485886518036552,0.9230769230769231,38,5.25
267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,1972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10675,0.30737203036982613,1.2307692307692308,43,6.25
530000.0,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,2006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6630,0.33932538881034136,0.6666666666666666,9,4.0
449500.0,3.0,2.0,1770,6610,1.0,0,0,4,960,810,1954,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8380,0.2677355921948268,1.0,61,5.0
289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,1981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8405,0.14898851831601967,1.5,34,4.0
373000.0,5.0,2.5,3001,5710,2.0,0,0,3,3001,0,2006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8711,0.5254771493608825,1.4285714285714286,9,7.5
525000.0,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,1994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7041,0.5335365853658537,1.25,21,8.0
777000.0,3.0,3.25,3610,59677,2.0,0,0,3,2440,1170,2003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63287,0.060491303327859514,0.7058823529411765,12,6.25
550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,1956,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9750,0.2999600053326223,1.3333333333333333,59,6.0
523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,1957,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8975,0.16028955532574973,1.2,58,4.5
628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,1958,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8260,0.3766038993501083,1.3333333333333333,57,6.0
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,1963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10254,0.2559706062461727,1.4545454545454546,52,5.75
245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,1962,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9922,0.25559913956725294,1.8181818181818181,53,6.75
415000.0,3.0,1.75,1960,5000,1.0,0,0,5,980,980,1911,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6960,0.3919216156768646,1.0909090909090908,104,4.75
1895000.0,5.0,2.25,3120,16672,2.0,0,0,4,3120,0,1969,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19792,0.18712889102141186,1.5384615384615385,46,7.25
225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1250,0,1967,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8750,0.1666444474070124,1.2,48,4.5
287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1170,320,1987,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11090,0.1551921674825539,0.9230769230769231,28,5.25
799200.0,6.0,3.0,2890,2370,2.5,0,0,3,2290,600,1906,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5260,1.2188949810206664,1.5,109,9.0
239950.0,3.0,1.0,1900,33888,1.5,0,0,4,1900,0,1942,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35788,0.05606538994954115,1.5,73,4.0
591000.0,3.0,1.75,1680,2400,1.0,0,0,5,870,810,1922,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4080,0.6997084548104956,1.0909090909090908,93,4.75
700000.0,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,1975,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10428,0.2416954399333254,0.8571428571428571,40,5.5
475000.0,4.0,2.5,3740,8700,1.0,0,0,3,2260,1480,2004,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12440,0.42983565107458915,1.1428571428571428,11,6.5
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,1951,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13330,0.13445664198791593,1.0909090909090908,64,4.75
771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,1927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7900,0.2908021565103741,0.9230769230769231,88,5.25
155000.0,2.0,1.0,910,6232,1.0,0,0,3,910,0,1943,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7142,0.1459971121450345,1.0,72,3.0
550000.0,7.0,4.0,3440,8100,2.0,0,0,3,3440,0,1970,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11540,0.4246389334650043,1.4,45,11.0
645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,1975,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15490,0.12653625190895207,0.8571428571428571,40,5.5
464000.0,5.0,2.5,3400,8970,1.0,0,0,4,1700,1700,1959,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12370,0.3789989967673615,1.4285714285714286,56,7.5
1050000.0,4.0,3.25,4400,16625,2.0,0,0,3,4400,0,2003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21025,0.26464573559485144,0.9411764705882353,12,7.25
350000.0,3.0,2.5,2010,14298,2.0,0,0,3,2010,0,1977,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16308,0.14056927057836213,0.8571428571428571,38,5.5
591000.0,4.0,2.25,2710,38180,2.0,0,0,4,2710,0,1977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40890,0.07097771142714963,1.2307692307692308,38,6.25
2555000.0,4.0,2.5,5300,26211,2.0,1,2,2,4570,730,1923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,31511,0.20219746680909506,1.1428571428571428,92,6.5
717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,1956,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5190,0.33754187065189384,1.2,59,4.5
225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1950,0,1939,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14509,0.1552547770700637,1.6,76,5.5
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,1947,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7575,0.1591187270501836,1.5,68,4.0
345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,1968,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8290,0.1513678655742258,1.0909090909090908,47,4.75
230000.0,2.0,0.75,650,5360,1.0,0,0,4,650,0,1931,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6010,0.1212460361872785,1.1428571428571428,84,2.75
385000.0,3.0,2.0,1480,6600,1.0,0,2,3,740,740,1943,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8080,0.22420845326465688,1.0,72,5.0
90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,1973,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3430,0.2991291177584248,1.0,42,3.0
860000.0,4.0,2.5,3560,11119,1.0,0,2,3,2290,1270,1986,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14679,0.32014388489208634,1.1428571428571428,29,6.5
675000.0,4.0,2.5,3000,5548,2.0,0,0,3,3000,0,2006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8548,0.5406379527842855,1.1428571428571428,9,6.5
975000.0,4.0,2.5,3490,7494,2.0,0,3,3,3490,0,2000,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10984,0.4656437625083389,1.1428571428571428,15,6.5
780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,1967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12835,0.2229420731707317,1.0909090909090908,48,4.75
370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,1951,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9904,0.19987886129618412,1.0909090909090908,64,4.75
665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,1944,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7760,0.3332760694038825,1.0,71,5.0
675000.0,5.0,3.0,3410,9600,1.0,0,0,4,1870,1540,1968,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13010,0.35517133631913345,1.25,47,8.0
620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,1909,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5760,0.4221179955566527,1.5,106,4.0
1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,1905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6740,0.6848287928017995,1.6,110,5.5
450000.0,3.0,2.75,1250,892,2.0,0,0,3,1040,210,2010,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2142,1.3997760358342666,0.8,5,5.75
450000.0,3.0,2.25,2450,42180,1.0,0,0,4,2450,0,1978,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44630,0.058083023162087195,0.9230769230769231,37,5.25
530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,1958,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9880,0.206324014161885,1.0909090909090908,57,4.75
635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,1969,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15270,0.14638540650101345,1.4545454545454546,46,5.75
580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,1964,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9415,0.32135840583777714,1.6666666666666667,51,7.0
1550000.0,5.0,3.25,3370,17458,1.0,0,2,5,2000,1370,1982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20828,0.1930236554212727,1.1764705882352942,33,8.25
285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,1973,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9730,0.12614280754542298,1.5,42,4.0
375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,1953,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10676,0.12543480552334774,1.5,62,4.0
1400000.0,5.0,4.25,3530,7924,2.0,0,0,3,3530,0,2001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11454,0.44542586750788643,0.9523809523809523,14,9.25
560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,1910,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6440,0.28794241151769645,1.5,105,4.0
405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,1956,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15709,0.16112342941611235,1.4545454545454546,59,5.75
413000.0,4.0,1.0,1410,6000,1.0,0,0,3,810,600,1925,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7410,0.23496083986002333,2.0,90,5.0
287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,1990,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10201,0.23630634997576344,0.8571428571428571,25,5.5
1680000.0,5.0,3.25,4860,23723,2.0,0,2,4,3820,1040,1989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28583,0.20485584218512898,1.1764705882352942,26,8.25
225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,1963,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8870,0.23020385522118986,1.5,52,4.0
319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,1968,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14213,0.10839051777916407,1.5,47,4.0
322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,1989,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15550,0.09506372790648546,1.0,26,5.0
570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,1937,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6931,0.28322843391336544,1.0,78,5.0
465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,1950,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6382,0.24838646587130844,1.2,65,4.5
435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,2002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8495,0.3366897419760856,1.2307692307692308,13,6.25
502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2012,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7656,0.3631831938757344,1.1428571428571428,3,6.5
525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,2007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7962,0.5653626892077845,0.6666666666666666,8,6.5
525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,2008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2741,1.359724612736661,0.8571428571428571,7,5.5
660000.0,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,2012,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8596,0.6542235905329998,0.8888888888888888,3,7.5
870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,2006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10293,0.519633894301742,1.1428571428571428,9,6.5
650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,2013,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7071,0.45454545454545453,1.1428571428571428,2,6.5
505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,2009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8392,0.4979475281099411,1.1428571428571428,6,6.5
